DisMaw	TreBer	BatMar	0.00361011	0.480838	0.0013369	138.0	139.0	210.0
TreHan	DisMaw	BatMar	0.00694444	0.459204	0.00267738	143.0	145.0	212.0
DisMaw	TreLoe	BatMar	0.00694444	0.460964	0.00262812	143.0	145.0	212.0
TreSco	DisMaw	BatMar	0.0736196	0.165412	0.0315789	151.0	175.0	206.0
BatMar	VomInf	DisMaw	0.131783	0.0811037	0.0301954	56.0	73.0	544.0
DolLon	BatMar	GobGib	0.0776256	0.122852	0.0228802	101.0	118.0	395.0
BatMar	GymAcu	DolLon	0.0446429	0.245762	0.0213675	107.0	117.0	133.0
HarAnt	DolLon	BatMar	0.15	0.00807361	0.0784314	102.0	138.0	148.0
BatMar	DolLon	HarKer	0.118644	0.0386784	0.0540541	104.0	132.0	147.0
DolLon	HisVel	BatMar	0.322034	0.0282528	0.0444965	20.0	39.0	358.0
DolLon	BatMar	LepLar	0.0571429	0.227293	0.0183486	99.0	111.0	449.0
DolLon	BatMar	LepNud	0.0642202	0.192878	0.0222222	102.0	116.0	444.0
DolLon	BatMar	LepSqu	0.0970874	0.07338	0.0304414	93.0	113.0	420.0
DolLon	BatMar	NotRos	0.0267857	0.348382	0.00759494	109.0	115.0	393.0
DolLon	BatMar	PagMac	0.0646388	0.130139	0.0337972	123.0	140.0	166.0
DolLon	BatMar	PatGun	0.0599078	0.173329	0.0195783	102.0	115.0	441.0
DolLon	BatMar	PleAnt	0.0232558	0.378368	0.00498008	105.0	110.0	553.0
DolLon	BatMar	PseGeo	0.0522388	0.20042	0.0252708	127.0	141.0	167.0
DolLon	BatMar	TreBer	0.0604651	0.183015	0.0215232	101.0	114.0	406.0
BatMar	DolLon	TreHan	0.00444444	0.476596	0.00161031	112.0	113.0	407.0
DolLon	BatMar	TreLoe	0.0502283	0.230892	0.0192982	104.0	115.0	414.0
DolLon	BatMar	TreSco	0.0462963	0.205815	0.0147493	103.0	113.0	432.0
BatMar	VomInf	DolLon	0.121212	0.103064	0.0336842	58.0	74.0	242.0
GymAcu	BatMar	GobGib	0.0196078	0.344922	0.00555556	100.0	104.0	410.0
HarAnt	BatMar	GobGib	0.195402	0.000353795	0.0658915	105.0	156.0	392.0
HarKer	BatMar	GobGib	0.231939	0.000163787	0.0796345	101.0	162.0	387.0
HisVel	BatMar	GobGib	0.0188679	0.376987	0.00541272	104.0	108.0	403.0
GobGib	BatMar	LepLar	0.100817	0.0287493	0.0553064	165.0	202.0	263.0
GobGib	BatMar	LepNud	0.104167	0.0216904	0.0620155	172.0	212.0	258.0
GobGib	BatMar	LepSqu	0.043038	0.25217	0.0262346	189.0	206.0	237.0
NotRos	BatMar	GobGib	0.16895	0.000483801	0.0920398	182.0	256.0	258.0
PagMac	BatMar	GobGib	0.190661	0.00100283	0.0633075	104.0	153.0	410.0
GobGib	BatMar	PatGun	0.0966057	0.0352902	0.0543319	173.0	210.0	260.0
GobGib	BatMar	PleAnt	0.0416667	0.232455	0.0160481	184.0	200.0	369.0
PseGeo	BatMar	GobGib	0.180451	0.00044229	0.0627451	109.0	157.0	410.0
GobGib	BatMar	TreBer	0.0725389	0.0725615	0.0457516	179.0	207.0	221.0
GobGib	BatMar	TreHan	0.056701	0.131146	0.0352	183.0	205.0	223.0
GobGib	BatMar	TreLoe	0.0867347	0.0355415	0.0584192	179.0	213.0	224.0
GobGib	BatMar	TreSco	0.0880829	0.0407606	0.0487805	176.0	210.0	248.0
BatMar	VomInf	GobGib	0.116279	0.112458	0.0206044	57.0	72.0	519.0
BatMar	GymAcu	HarAnt	0.0220264	0.356717	0.00907441	111.0	116.0	176.0
GymAcu	BatMar	HarKer	0.0516432	0.204912	0.0209524	101.0	112.0	180.0
GymAcu	BatMar	HisVel	0.0181818	0.378181	0.00902935	108.0	112.0	120.0
GymAcu	BatMar	LepLar	0.0150754	0.397341	0.00473186	98.0	101.0	465.0
GymAcu	BatMar	LepNud	0.0194175	0.374994	0.0066335	101.0	105.0	464.0
GymAcu	BatMar	LepSqu	0.0466321	0.161167	0.0142631	92.0	101.0	435.0
BatMar	GymAcu	NotRos	0.0291262	0.293226	0.00776197	100.0	106.0	406.0
BatMar	GymAcu	PagMac	0.0829694	0.0540482	0.039501	105.0	124.0	158.0
GymAcu	BatMar	PatGun	0.00483092	0.461947	0.00155763	103.0	104.0	462.0
BatMar	GymAcu	PleAnt	0.00487805	0.470125	0.00103093	102.0	103.0	563.0
BatMar	GymAcu	PseGeo	0.0822511	0.0550579	0.0357143	106.0	125.0	158.0
GymAcu	BatMar	TreBer	0.01	0.425408	0.00341297	99.0	101.0	425.0
BatMar	GymAcu	TreHan	0.062201	0.160897	0.0210356	98.0	111.0	423.0
BatMar	GymAcu	TreLoe	0.00483092	0.467288	0.00180832	103.0	104.0	435.0
GymAcu	BatMar	TreSco	0.0149254	0.388652	0.00453858	99.0	102.0	451.0
BatMar	VomInf	GymAcu	0.09375	0.149194	0.0258621	58.0	70.0	207.0
HarKer	HarAnt	BatMar	0.191489	0.106086	0.0192719	19.0	28.0	462.0
BatMar	HisVel	HarAnt	0.206897	0.000260398	0.0858676	92.0	140.0	144.0
HarAnt	BatMar	LepLar	0.17551	0.00554043	0.0629575	101.0	144.0	446.0
HarAnt	BatMar	LepNud	0.175097	0.00646567	0.0685976	106.0	151.0	440.0
HarAnt	BatMar	LepSqu	0.220472	5.63853e-05	0.0813953	99.0	155.0	416.0
HarAnt	BatMar	NotRos	0.159091	0.00426282	0.0514706	111.0	153.0	394.0
PagMac	BatMar	HarAnt	0.142857	0.00437792	0.0672269	120.0	160.0	171.0
HarAnt	BatMar	PatGun	0.181467	0.00344432	0.0673352	106.0	153.0	443.0
HarAnt	BatMar	PleAnt	0.126984	0.0311757	0.0316832	110.0	142.0	541.0
PseGeo	BatMar	HarAnt	0.133803	0.00990855	0.0638655	123.0	161.0	176.0
HarAnt	BatMar	TreBer	0.178295	0.00511123	0.072327	106.0	152.0	405.0
HarAnt	BatMar	TreHan	0.121212	0.0509995	0.0489297	116.0	148.0	407.0
HarAnt	BatMar	TreLoe	0.183206	0.00359058	0.0790774	107.0	155.0	417.0
HarAnt	BatMar	TreSco	0.181467	0.00114217	0.0665722	106.0	153.0	431.0
BatMar	VomInf	HarAnt	0.0518519	0.321779	0.0125448	64.0	71.0	277.0
BatMar	HisVel	HarKer	0.189189	0.000574395	0.0803059	90.0	132.0	152.0
HarKer	BatMar	LepLar	0.212851	0.00258313	0.078635	98.0	151.0	438.0
HarKer	BatMar	LepNud	0.204633	0.00269423	0.0819165	103.0	156.0	436.0
HarKer	BatMar	LepSqu	0.249012	2.40193e-05	0.0926471	95.0	158.0	412.0
HarKer	BatMar	NotRos	0.204633	0.000723636	0.0657568	103.0	156.0	391.0
PagMac	BatMar	HarKer	0.201521	1.71127e-06	0.0928196	105.0	158.0	175.0
HarKer	BatMar	PatGun	0.21875	0.000863316	0.0828402	100.0	156.0	434.0
HarKer	BatMar	PleAnt	0.176955	0.00841201	0.0419922	100.0	143.0	547.0
PseGeo	BatMar	HarKer	0.19403	1.28778e-05	0.0912281	108.0	160.0	179.0
HarKer	BatMar	TreBer	0.22179	0.00141891	0.0903328	100.0	157.0	397.0
HarKer	BatMar	TreHan	0.20155	0.00264086	0.0795107	103.0	155.0	403.0
HarKer	BatMar	TreLoe	0.21673	0.00133791	0.0951586	103.0	160.0	407.0
HarKer	BatMar	TreSco	0.210728	0.000745804	0.0785714	103.0	158.0	427.0
BatMar	VomInf	HarKer	0.0153846	0.44495	0.00382409	64.0	66.0	278.0
HisVel	BatMar	LepLar	0.0152284	0.409642	0.00464396	97.0	100.0	458.0
HisVel	BatMar	LepNud	0.0194175	0.375422	0.00648298	101.0	105.0	455.0
HisVel	BatMar	LepSqu	0.0520833	0.178438	0.015625	91.0	101.0	428.0
BatMar	HisVel	NotRos	0.0430622	0.251776	0.0114358	100.0	109.0	399.0
HisVel	BatMar	PagMac	0.0705394	0.0648656	0.0332031	112.0	129.0	171.0
HisVel	BatMar	PatGun	0.0196078	0.357242	0.00610687	100.0	104.0	453.0
HisVel	BatMar	PleAnt	0.0306122	0.311421	0.00594648	95.0	101.0	563.0
HisVel	BatMar	PseGeo	0.057377	0.139689	0.024911	115.0	129.0	172.0
HisVel	BatMar	TreBer	0.0248756	0.331109	0.00838926	98.0	103.0	417.0
BatMar	HisVel	TreHan	0.00502513	0.468434	0.00160772	99.0	100.0	417.0
HisVel	BatMar	TreLoe	0.0144928	0.398142	0.00533808	102.0	105.0	427.0
HisVel	BatMar	TreSco	0.00497512	0.463447	0.00150602	100.0	101.0	441.0
BatMar	VomInf	HisVel	0.0780142	0.23064	0.0248307	65.0	76.0	225.0
LepLar	LepNud	BatMar	0.122581	0.0652269	0.0249344	68.0	87.0	458.0
LepLar	LepSqu	BatMar	0.238095	0.00712706	0.0537634	64.0	104.0	375.0
NotRos	BatMar	LepLar	0.227273	3.5263e-06	0.122951	153.0	243.0	303.0
PagMac	BatMar	LepLar	0.182879	0.000918555	0.0675287	105.0	152.0	467.0
LepLar	PatGun	BatMar	0.0594595	0.26249	0.0148649	87.0	98.0	382.0
LepLar	BatMar	PleAnt	0.0327456	0.287856	0.0135558	192.0	205.0	306.0
PseGeo	BatMar	LepLar	0.139535	0.00474781	0.0525547	111.0	147.0	461.0
LepLar	TreBer	BatMar	0.263158	0.000265372	0.0660502	70.0	120.0	352.0
LepLar	TreHan	BatMar	0.208122	0.00170223	0.0545939	78.0	119.0	349.0
LepLar	TreLoe	BatMar	0.22549	0.00244011	0.0599739	79.0	125.0	356.0
LepLar	TreSco	BatMar	0.139013	0.0448023	0.0411141	96.0	127.0	350.0
BatMar	VomInf	LepLar	0.056	0.258825	0.0107692	59.0	66.0	565.0
LepNud	LepSqu	BatMar	0.0921053	0.176916	0.0184697	69.0	83.0	386.0
NotRos	BatMar	LepNud	0.220588	2.26947e-06	0.127841	159.0	249.0	295.0
PagMac	BatMar	LepNud	0.157088	0.00464002	0.0625954	110.0	151.0	459.0
PatGun	LepNud	BatMar	0.0382514	0.319281	0.00911458	88.0	95.0	392.0
LepNud	BatMar	PleAnt	0.00787402	0.44331	0.00299401	189.0	192.0	325.0
PseGeo	BatMar	LepNud	0.135338	0.00521054	0.0551302	115.0	151.0	457.0
LepNud	TreBer	BatMar	0.18232	0.0115733	0.0424165	74.0	107.0	361.0
LepNud	TreHan	BatMar	0.12766	0.0370185	0.0312907	82.0	106.0	354.0
LepNud	TreLoe	BatMar	0.160622	0.0263917	0.0394402	81.0	112.0	361.0
LepNud	TreSco	BatMar	0.0328638	0.358413	0.00917431	103.0	110.0	352.0
BatMar	VomInf	LepNud	0.0634921	0.25565	0.0129241	59.0	67.0	570.0
NotRos	BatMar	LepSqu	0.247475	4.42729e-08	0.134063	149.0	247.0	278.0
PagMac	BatMar	LepSqu	0.208163	0.000692731	0.0744526	97.0	148.0	433.0
PatGun	LepSqu	BatMar	0.156463	0.065047	0.0305851	62.0	85.0	401.0
BatMar	LepSqu	PleAnt	0.0491803	0.208058	0.0186143	174.0	192.0	317.0
PseGeo	BatMar	LepSqu	0.163347	0.00123712	0.0606509	105.0	146.0	431.0
LepSqu	TreBer	BatMar	0.124183	0.0892571	0.0257453	67.0	86.0	352.0
LepSqu	TreHan	BatMar	0.0641026	0.238903	0.0137174	73.0	83.0	354.0
LepSqu	TreLoe	BatMar	0.1	0.14345	0.021419	72.0	88.0	350.0
TreSco	LepSqu	BatMar	0.0575916	0.283185	0.014885	90.0	101.0	338.0
BatMar	VomInf	LepSqu	0.0344828	0.36469	0.00623053	56.0	60.0	545.0
PagMac	BatMar	NotRos	0.149425	0.00156722	0.0474453	111.0	150.0	407.0
NotRos	BatMar	PatGun	0.224691	5.37322e-07	0.123474	157.0	248.0	295.0
NotRos	BatMar	PleAnt	0.2	0.000144574	0.0734201	158.0	237.0	415.0
PseGeo	BatMar	NotRos	0.103704	0.0131727	0.0345253	121.0	149.0	404.0
NotRos	BatMar	TreBer	0.237164	4.13139e-07	0.140376	156.0	253.0	263.0
NotRos	BatMar	TreHan	0.19802	2.86975e-05	0.113636	162.0	242.0	262.0
NotRos	BatMar	TreLoe	0.222222	1.65239e-06	0.140888	161.0	253.0	265.0
NotRos	BatMar	TreSco	0.221675	1.4648e-06	0.118734	158.0	248.0	290.0
BatMar	VomInf	NotRos	0.132353	0.079322	0.0228717	59.0	77.0	521.0
PagMac	BatMar	PatGun	0.171315	0.00174249	0.0616046	104.0	147.0	459.0
PagMac	BatMar	PleAnt	0.104839	0.0384098	0.0253906	111.0	137.0	558.0
PseGeo	PagMac	BatMar	0	0.5	0	55.0	55.0	384.0
PagMac	BatMar	TreBer	0.1875	0.000403963	0.0745342	104.0	152.0	422.0
PagMac	BatMar	TreHan	0.136364	0.017469	0.0544629	114.0	150.0	424.0
PagMac	BatMar	TreLoe	0.169231	0.00108047	0.0722496	108.0	152.0	435.0
PagMac	BatMar	TreSco	0.186047	0.00022801	0.0699708	105.0	153.0	444.0
BatMar	VomInf	PagMac	0.0895522	0.184239	0.0243902	61.0	73.0	261.0
PatGun	BatMar	PleAnt	0.00520833	0.453455	0.00202224	191.0	193.0	316.0
PseGeo	BatMar	PatGun	0.145098	0.00208215	0.0535456	109.0	146.0	456.0
PatGun	TreBer	BatMar	0.20904	0.000552072	0.0486202	70.0	107.0	355.0
PatGun	TreHan	BatMar	0.172043	0.00195284	0.0421607	77.0	109.0	352.0
PatGun	TreLoe	BatMar	0.202186	0.000946357	0.0479896	73.0	110.0	356.0
PatGun	TreSco	BatMar	0.0526316	0.251999	0.0146471	99.0	110.0	346.0
BatMar	VomInf	PatGun	0.0687023	0.202327	0.0137615	61.0	70.0	566.0
PseGeo	BatMar	PleAnt	0.0836653	0.100252	0.0210421	115.0	136.0	549.0
BatMar	TreBer	PleAnt	0.116279	0.010768	0.040282	152.0	192.0	321.0
BatMar	TreHan	PleAnt	0.125333	0.000923329	0.0471414	164.0	211.0	314.0
BatMar	TreLoe	PleAnt	0.0949721	0.0375556	0.033966	162.0	196.0	321.0
TreSco	BatMar	PleAnt	0.00269542	0.483122	0.00101317	185.0	186.0	319.0
BatMar	VomInf	PleAnt	0.0677966	0.251727	0.00800801	55.0	63.0	673.0
PseGeo	BatMar	TreBer	0.172414	0.000125142	0.0708661	108.0	153.0	423.0
PseGeo	BatMar	TreHan	0.104478	0.0216072	0.0429448	120.0	148.0	422.0
PseGeo	BatMar	TreLoe	0.144981	0.00140121	0.0645695	115.0	154.0	434.0
PseGeo	BatMar	TreSco	0.152672	0.000141658	0.056338	111.0	151.0	446.0
BatMar	VomInf	PseGeo	0.0714286	0.213479	0.0182815	65.0	75.0	267.0
TreHan	TreBer	BatMar	0.0804598	0.219364	0.00948509	40.0	47.0	468.0
TreLoe	TreBer	BatMar	0.0120482	0.464188	0.0013369	41.0	42.0	460.0
TreSco	TreBer	BatMar	0.186667	0.0493283	0.0373832	61.0	89.0	396.0
BatMar	VomInf	TreBer	0.0634921	0.27636	0.0134228	59.0	67.0	533.0
TreHan	TreLoe	BatMar	0.04	0.384582	0.00535475	48.0	52.0	459.0
TreSco	TreHan	BatMar	0.125	0.108727	0.0265957	70.0	90.0	397.0
BatMar	VomInf	TreHan	0.088	0.18948	0.0174326	57.0	68.0	537.0
TreSco	TreLoe	BatMar	0.0980392	0.189456	0.0199468	69.0	84.0	398.0
BatMar	VomInf	TreLoe	0.0852713	0.194523	0.0194004	59.0	70.0	544.0
BatMar	VomInf	TreSco	0.0866142	0.191098	0.0162963	58.0	69.0	557.0
ChaAce	ChiDew	ChaWil	0.12069	0.122023	0.0673077	51.0	65.0	68.0
ChaWil	CryAnt	ChaAce	0.128205	0.130452	0.0458716	51.0	66.0	74.0
ChaAce	ChaWil	DisMaw	0.0925926	0.227924	0.0154321	49.0	59.0	765.0
ChaAce	ChaWil	DolLon	0.0877193	0.21164	0.0187617	52.0	62.0	437.0
ChaAce	ChaWil	GobGib	0.135135	0.128571	0.0189394	48.0	63.0	713.0
ChaAce	ChaWil	GymAcu	0.0740741	0.279507	0.0156556	50.0	58.0	402.0
ChaAce	ChaWil	HarAnt	0.107143	0.152245	0.0194489	50.0	62.0	469.0
ChaAce	ChaWil	HarKer	0.0784314	0.277697	0.0137457	47.0	55.0	463.0
ChaAce	ChaWil	HisVel	0.0940171	0.182083	0.0206767	53.0	64.0	439.0
ChaAce	ChaWil	LepLar	0.0769231	0.284475	0.0111266	48.0	56.0	761.0
ChaAce	ChaWil	LepNud	0.0810811	0.255278	0.0132159	51.0	60.0	776.0
ChaAce	ChaWil	LepSqu	0.132075	0.144372	0.0199147	46.0	60.0	734.0
ChaAce	ChaWil	NotRos	0.135135	0.133653	0.017341	48.0	63.0	718.0
ChaAce	ChaWil	PagMac	0.190476	0.0284835	0.114286	51.0	75.0	118.0
ChaAce	ChaWil	PatGun	0.0943396	0.229537	0.0139276	48.0	58.0	772.0
ChaAce	ChaWil	PleAnt	0.0515464	0.351058	0.0048216	46.0	51.0	852.0
ChaAce	ChaWil	PseGeo	0.160305	0.0713508	0.0789474	55.0	76.0	122.0
ChaAce	ChaWil	TreBer	0.109091	0.187534	0.0181543	49.0	61.0	737.0
ChaAce	ChaWil	TreHan	0.0973451	0.208139	0.0162722	51.0	62.0	736.0
ChaAce	ChaWil	TreLoe	0.0727273	0.276295	0.0129241	51.0	59.0	751.0
ChaAce	ChaWil	TreSco	0.137615	0.128271	0.0235849	47.0	62.0	722.0
ChaAce	ChaWil	VomInf	0.105263	0.181813	0.0260304	51.0	63.0	397.0
CryAnt	ChiDew	ChaAce	0.0746269	0.283634	0.0162338	31.0	36.0	91.0
ChaAce	ChiDew	DisMaw	0.0947368	0.265694	0.0142631	43.0	52.0	755.0
ChaAce	ChiDew	DolLon	0.0816327	0.286179	0.0153846	45.0	53.0	438.0
ChaAce	ChiDew	GobGib	0.115789	0.219222	0.0141207	42.0	53.0	699.0
ChaAce	ChiDew	GymAcu	0.0833333	0.269397	0.0159681	44.0	52.0	403.0
ChaAce	ChiDew	HarAnt	0.0967742	0.244037	0.0151771	42.0	51.0	468.0
ChaAce	ChiDew	HarKer	0.0989011	0.236697	0.0159574	41.0	50.0	465.0
ChaAce	ChiDew	HisVel	0.0707071	0.303548	0.0136187	46.0	53.0	441.0
ChaAce	ChiDew	LepLar	0.0212766	0.439269	0.00294551	46.0	48.0	753.0
ChaAce	ChiDew	LepNud	0.0625	0.337961	0.00920245	45.0	51.0	764.0
ChaAce	ChiDew	LepSqu	0.0537634	0.349451	0.00736377	44.0	49.0	730.0
ChaAce	ChiDew	NotRos	0.125	0.19556	0.0142687	42.0	54.0	713.0
ChaAce	ChiDew	PagMac	0.117647	0.208555	0.0588235	45.0	57.0	127.0
ChaAce	ChiDew	PatGun	0.0625	0.329153	0.00860832	45.0	51.0	768.0
ChaAce	ChiDew	PleAnt	0.0769231	0.287531	0.00685602	42.0	49.0	849.0
ChaAce	ChiDew	PseGeo	0.1	0.22416	0.034965	45.0	55.0	126.0
ChaAce	ChiDew	TreBer	0.0625	0.337459	0.009375	45.0	51.0	724.0
ChaAce	ChiDew	TreHan	0.0515464	0.35204	0.00758725	46.0	51.0	727.0
ChaAce	ChiDew	TreLoe	0.0416667	0.390852	0.00665557	46.0	50.0	737.0
ChaAce	ChiDew	TreSco	0.0947368	0.250107	0.0145631	43.0	52.0	720.0
ChaAce	ChiDew	VomInf	0.08	0.291695	0.0176991	46.0	54.0	401.0
ChaAce	CryAnt	DisMaw	0.0666667	0.310208	0.0109034	49.0	56.0	777.0
ChaAce	CryAnt	DolLon	0.047619	0.363273	0.0094518	50.0	55.0	446.0
ChaAce	CryAnt	GobGib	0.0961538	0.23558	0.0126904	47.0	57.0	723.0
ChaAce	CryAnt	GymAcu	0.0666667	0.308345	0.0137795	49.0	56.0	415.0
ChaAce	CryAnt	HarAnt	0.0873786	0.249387	0.0146104	47.0	56.0	480.0
ChaAce	CryAnt	HarKer	0.0721649	0.28891	0.0120898	45.0	52.0	471.0
ChaAce	CryAnt	HisVel	0.0642202	0.313888	0.013308	51.0	58.0	449.0
ChaAce	CryAnt	LepLar	0.06	0.335661	0.00840336	47.0	53.0	771.0
ChaAce	CryAnt	LepNud	0.046729	0.35203	0.00739645	51.0	56.0	785.0
ChaAce	CryAnt	LepSqu	0.0980392	0.231	0.0143266	46.0	56.0	745.0
ChaAce	CryAnt	NotRos	0.104762	0.216594	0.012761	47.0	58.0	731.0
ChaAce	CryAnt	PagMac	0.0825688	0.269853	0.0428571	50.0	59.0	131.0
ChaAce	CryAnt	PatGun	0.0769231	0.278462	0.0112045	48.0	56.0	784.0
ChaAce	CryAnt	PleAnt	0.0217391	0.432636	0.00193424	45.0	47.0	863.0
ChaAce	CryAnt	PseGeo	0.137615	0.140699	0.0506757	47.0	62.0	129.0
ChaAce	CryAnt	TreBer	0.0576923	0.333931	0.00913242	49.0	55.0	745.0
ChaAce	CryAnt	TreHan	0.0566038	0.335785	0.00895522	50.0	56.0	744.0
ChaAce	CryAnt	TreLoe	0.0377358	0.393565	0.00650407	51.0	55.0	762.0
ChaAce	CryAnt	TreSco	0.0679612	0.306172	0.0110935	48.0	55.0	731.0
ChaAce	CryAnt	VomInf	0.0654206	0.32166	0.0152505	50.0	57.0	409.0
ChaAce	DolLon	DisMaw	0.147887	0.00297344	0.0660377	121.0	163.0	434.0
ChaAce	GobGib	DisMaw	0.0133333	0.367033	0.00949367	222.0	228.0	250.0
ChaAce	GymAcu	DisMaw	0.169118	0.00251306	0.0724409	113.0	159.0	460.0
ChaAce	HarAnt	DisMaw	0.0512821	0.216302	0.0251177	148.0	164.0	434.0
HarKer	ChaAce	DisMaw	0.00332226	0.482323	0.00164474	150.0	151.0	412.0
ChaAce	HisVel	DisMaw	0.166078	1.09496e-05	0.0732087	118.0	165.0	448.0
LepLar	DisMaw	ChaAce	0.110482	0.0619673	0.0373921	157.0	196.0	249.0
LepNud	DisMaw	ChaAce	0.039548	0.250783	0.0131455	170.0	184.0	266.0
LepSqu	DisMaw	ChaAce	0.0324675	0.332729	0.00979432	149.0	159.0	255.0
NotRos	ChaAce	DisMaw	0.0756303	0.0214308	0.0531758	220.0	256.0	294.0
ChaAce	PagMac	DisMaw	0.0526316	0.32279	0.0108192	63.0	70.0	712.0
PatGun	DisMaw	ChaAce	0.0982659	0.0581278	0.0320151	156.0	190.0	261.0
ChaAce	DisMaw	PleAnt	0.139364	0.0032027	0.0548604	176.0	233.0	319.0
ChaAce	PseGeo	DisMaw	0.0534351	0.300709	0.0109034	62.0	69.0	711.0
DisMaw	TreBer	ChaAce	0.0508475	0.227631	0.0144231	140.0	155.0	270.0
DisMaw	TreHan	ChaAce	0.049505	0.23038	0.0145068	144.0	159.0	269.0
DisMaw	TreLoe	ChaAce	0.0557377	0.215901	0.0160833	144.0	161.0	269.0
TreSco	DisMaw	ChaAce	0.047619	0.260849	0.015534	160.0	176.0	258.0
ChaAce	VomInf	DisMaw	0.261905	1.04233e-06	0.105431	93.0	159.0	445.0
ChaAce	DolLon	GobGib	0.117438	0.00720576	0.0421995	124.0	157.0	403.0
DolLon	GymAcu	ChaAce	0.110236	0.0232224	0.0399429	113.0	141.0	163.0
HarAnt	DolLon	ChaAce	0.111111	0.0219192	0.037889	112.0	140.0	203.0
HarKer	DolLon	ChaAce	0.15748	0.000220155	0.0549451	107.0	147.0	187.0
DolLon	HisVel	ChaAce	0.174603	0.141908	0.0153203	26.0	37.0	425.0
ChaAce	DolLon	LepLar	0.0902527	0.0581967	0.0355619	126.0	151.0	457.0
ChaAce	DolLon	LepNud	0.105085	0.0187156	0.0461997	132.0	163.0	453.0
ChaAce	DolLon	LepSqu	0.132616	0.0109299	0.0533911	121.0	158.0	427.0
ChaAce	DolLon	NotRos	0.137931	0.00184227	0.046729	125.0	165.0	400.0
ChaAce	PagMac	DolLon	0.037037	0.38302	0.00938086	65.0	70.0	379.0
ChaAce	DolLon	PatGun	0.12892	0.00516773	0.0524823	125.0	162.0	455.0
ChaAce	DolLon	PleAnt	0.102662	0.0226196	0.0260618	118.0	145.0	559.0
ChaAce	PseGeo	DolLon	0.0359712	0.356058	0.0094518	67.0	72.0	383.0
ChaAce	DolLon	TreBer	0.136054	0.00411606	0.0615385	127.0	167.0	415.0
ChaAce	DolLon	TreHan	0.136054	0.00262318	0.060241	127.0	167.0	415.0
ChaAce	DolLon	TreLoe	0.123288	0.00545574	0.0593081	128.0	164.0	424.0
ChaAce	DolLon	TreSco	0.140845	0.00114202	0.056101	122.0	162.0	436.0
DolLon	VomInf	ChaAce	0.160494	0.0132159	0.0550071	102.0	141.0	169.0
ChaAce	GymAcu	GobGib	0.155235	0.00650984	0.0553411	117.0	160.0	426.0
ChaAce	HarAnt	GobGib	0.0291262	0.312387	0.011509	150.0	159.0	398.0
HarKer	ChaAce	GobGib	0.016835	0.402271	0.00657895	146.0	151.0	384.0
ChaAce	HisVel	GobGib	0.151943	1.55349e-05	0.0541562	120.0	163.0	411.0
GobGib	ChaAce	LepLar	0.00938967	0.413553	0.00577201	211.0	215.0	270.0
GobGib	ChaAce	LepNud	0.00222717	0.479359	0.00149701	224.0	225.0	271.0
LepSqu	GobGib	ChaAce	0.0707965	0.0865348	0.031968	210.0	242.0	245.0
NotRos	ChaAce	GobGib	0.0549898	0.0742899	0.0331288	232.0	259.0	269.0
ChaAce	PagMac	GobGib	0.0757576	0.268445	0.0126422	61.0	71.0	661.0
ChaAce	GobGib	PatGun	0.0161663	0.359463	0.00991501	213.0	220.0	275.0
ChaAce	GobGib	PleAnt	0.0509259	0.0735109	0.0213385	205.0	227.0	374.0
ChaAce	PseGeo	GobGib	0.0434783	0.333999	0.00772201	66.0	72.0	661.0
TreBer	GobGib	ChaAce	0.0332594	0.227404	0.0149402	218.0	233.0	236.0
TreHan	GobGib	ChaAce	0.033557	0.221322	0.015121	216.0	231.0	236.0
ChaAce	GobGib	TreLoe	0.0153846	0.347415	0.0116861	224.0	231.0	235.0
ChaAce	GobGib	TreSco	0.0223214	0.30746	0.0139082	219.0	229.0	256.0
ChaAce	VomInf	GobGib	0.254902	2.62201e-06	0.0836551	95.0	160.0	416.0
ChaAce	GymAcu	HarAnt	0.157895	0.00609818	0.0736498	120.0	165.0	178.0
ChaAce	GymAcu	HarKer	0.132075	0.0238803	0.0611888	115.0	150.0	177.0
HisVel	GymAcu	ChaAce	0.0793651	0.054153	0.0282885	116.0	136.0	168.0
ChaAce	GymAcu	LepLar	0.124528	0.0341223	0.0470085	116.0	149.0	485.0
ChaAce	GymAcu	LepNud	0.126761	0.023033	0.0543807	124.0	160.0	485.0
ChaAce	GymAcu	LepSqu	0.158672	0.00910763	0.062591	114.0	157.0	453.0
ChaAce	GymAcu	NotRos	0.158273	0.00145585	0.0518257	117.0	161.0	420.0
ChaAce	PagMac	GymAcu	0.0827068	0.243032	0.0215264	61.0	72.0	350.0
ChaAce	GymAcu	PatGun	0.156364	0.00460748	0.0610795	116.0	159.0	489.0
ChaAce	GymAcu	PleAnt	0.102362	0.0451972	0.0257171	114.0	140.0	579.0
ChaAce	PseGeo	GymAcu	0.0510949	0.297991	0.0138067	65.0	72.0	349.0
ChaAce	GymAcu	TreBer	0.154122	0.00630114	0.0664606	118.0	161.0	447.0
ChaAce	GymAcu	TreHan	0.16129	0.00425965	0.0676692	117.0	162.0	443.0
ChaAce	GymAcu	TreLoe	0.153025	0.00714698	0.0710744	119.0	162.0	455.0
ChaAce	GymAcu	TreSco	0.148148	0.00928108	0.055788	115.0	155.0	465.0
GymAcu	VomInf	ChaAce	0.0319635	0.343716	0.0104322	106.0	113.0	161.0
HarKer	HarAnt	ChaAce	0.234043	0.0498685	0.0151307	18.0	29.0	516.0
